Account;Tweet_Nr;Date_Time;Tweet;
nytimes;1268278490278870000;03.06.2020 20:28;b'Read our full investigation of the CDC\xe2\x80\x99s troubled response to the spread of the coronavirus by @EricLiptonNYT, @abbygoodnough, @shearm, @mega2e, @apoorva_nyc, @bymarkwalker and @sherifink.\nhttps://t.co/6DaaiWsQb3';
nytimes;1268278393721830000;03.06.2020 20:28;b'As the battle against the virus stretches into summer and the U.S. lurches toward restarting its economy, state and local officials say they lack confidence in the CDC\xe2\x80\x99s guidance, and are unsure of what to do next.\nhttps://t.co/6DaaiWsQb3 https://t.co/JDhRrpsLpY';
nytimes;1268278206081240000;03.06.2020 20:27;b'The CDC declined repeated requests for interviews with its top officials. In a statement, the agency said it was \xe2\x80\x9cproviding the best, most current data and scientific understanding we have.\xe2\x80\x9d \nhttps://t.co/6DaaiWsQb3 https://t.co/sfZnUQLUB8';
nytimes;1268278009066370000;03.06.2020 20:26;b'The CDC and its director, Dr. Robert Redfield, faced challenges from President Trump, who tried to seize the spotlight, dismissed findings from scientists, and whose staff suspected agency officials of leaking information to embarrass the president.\nhttps://t.co/6DaaiWsQb3 https://t.co/TdkpDJdvFs';
nytimes;1268277787531650000;03.06.2020 20:26;b'The CDC failed early on to provide U.S. labs with an effective coronavirus test, and sloppy practices and the Trump administration\xe2\x80\x99s failure to quickly ramp up other labs further delayed the rollout of diagnostic tests.\nhttps://t.co/6DaaiWsQb3 https://t.co/Vha0wp78Dy';
nytimes;1268277219891260000;03.06.2020 20:23;b'Our investigation of the CDC\xe2\x80\x99s response to the virus included:\n\xe2\x80\x94Reviews of thousands of emails\n\xe2\x80\x94Interviews with more than 100 state and federal officials\n\xe2\x80\x94Conversations with public health experts, CDC employees and medical workers\n\nHere\xe2\x80\x99s what we found: https://t.co/6DaaiWsQb3';
nytimes;1268276857226640000;03.06.2020 20:22;b'The CDC, considered the world\xe2\x80\x99s leading public health agency, struggled to move quickly against the virus. Early testing mistakes, lack of clear guidance at times, aging data systems and clashes with the White House hurt its response from the start. \nhttps://t.co/6DaaiWsQb3 https://t.co/W4xGq8AgjL';
nytimes;1268276294623650000;03.06.2020 20:20;b'Our investigation shows how the coronavirus has shaken the CDC as it confronted the most urgent public health emergency in its 74-year history \xe2\x80\x94 a pathogen that has penetrated much of the U.S. and killed more than 100,000 Americans. https://t.co/kbu5pPvRqx';
nytimes;1268275113968970000;03.06.2020 20:15;b'A 13-year old boy pleaded guilty to robbery for his role in the death of Tessa Majors, the Barnard college student who was killed in a Manhattan park. https://t.co/GTAZni5zV7';
nytimes;1268271280869990000;03.06.2020 20:00;b'\xe2\x80\x9cWe cannot tolerate or turn a blind eye to racism and exclusion in any form and yet claim to defend the sacredness of every human life,\xe2\x80\x9d Pope Francis said on Wednesday, joining other world leaders in speaking out after George Floyd\xe2\x80\x99s killing\nhttps://t.co/dN3sPo75ei';
nytimes;1268265458073040000;03.06.2020 19:37;b'Breaking News: 3 officers have been charged with aiding and abetting Derek Chauvin, whose charge in the killing of George Floyd has been raised to second-degree murder.\nhttps://t.co/aU5Ftj1jYj';
nytimes;1268261179073480000;03.06.2020 19:20;b'As protests against police violence spread across the U.S., demonstrators in at least 6 cities focused their anger on Confederate monuments.\n\nIn response, statues in at least 2 cities this week have been removed.\nhttps://t.co/2Dwaj3bsLD';
nytimes;1268258292972900000;03.06.2020 19:08;b'Breaking News: Hydroxychloroquine didn\xe2\x80\x99t prevent Covid-19 in the first large study using the most reliable way of testing a drug\xe2\x80\x99s effectiveness, researchers found. https://t.co/zBzU7cCOXv';
nytimes;1268256158646750000;03.06.2020 19:00;b'What happened at Lafayette Square on Monday was a burst of violence unlike any seen in the shadow of the White House in generations.\n\nInterviews with dozens of officials and protesters, and video analysis, show how an idea for a photo op led to a clash. https://t.co/P0CjLwBsyn https://t.co/1LLYDdFz1s';
nytimes;1268253794229520000;03.06.2020 18:50;"b""Gary Jones, the ex-president of the United Auto Workers union, has pleaded guilty to embezzling union funds. He's the highest-ranking union official to admit wrongdoing in a broad federal investigation.\nhttps://t.co/URn67l44mh""";
nytimes;1268238548446130000;03.06.2020 17:50;"b'In a Fox News Radio interview on Wednesday, President Trump first denied, then admitted that he went into a secure bunker in the White House over the weekend as people protested nearby, but claimed it was for an ""inspection"" and not over safety concerns.\nhttps://t.co/lSmKniX06Y'";
nytimes;1268236023076700000;03.06.2020 17:40;b'Audiobook publishers are increasingly hiring narrators of color, a response to a broader range of stories and desire for the voice talent to reflect that diversity https://t.co/vZhdhUz3ei';
nytimes;1268234209077920000;03.06.2020 17:32;"b'In Opinion\n\n@karaswisher is live now, discussing one of her latest columns, ""Twitter Tsks, and Trump Fumes"" https://t.co/bQUxXEJLQZ https://t.co/QHa2PfzFAE'";
nytimes;1268231248293570000;03.06.2020 17:21;"b'The chief of the NYPD said Gov. Andrew Cuomo called to apologize for saying the police ""did not do their job"" during Monday night\'s protests in New York City\nhttps://t.co/lqmkOESayY'";
nytimes;1268225987017400000;03.06.2020 17:00;b'When asked what he thought of President Trump\xe2\x80\x99s response to American protesters, Prime Minister Justin Trudeau paused for 21 seconds before saying: \xe2\x80\x9cWe all watch in horror and consternation what\xe2\x80\x99s going on in the United States.\xe2\x80\x9d https://t.co/Bxr53XM6ae https://t.co/T8TsdxtESY';
nytimes;1268220927839430000;03.06.2020 16:40;b'As Philadelphia police commissioner in the 1960s, Frank Rizzo raided gay clubs. While running for a third term as mayor, he urged his supporters to \xe2\x80\x9cVote White.\xe2\x80\x9d His statue, which protesters have tried to take down, has now been removed by the city.\nhttps://t.co/OJHa1LKaBi';
nytimes;1268220153302570000;03.06.2020 16:37;"b""President Trump's account on Snapchat will no longer be promoted on the app's Discover page for news, after the company determined that his public comments could incite violence\nhttps://t.co/91slQAu3ov""";
nytimes;1268215896063030000;03.06.2020 16:20;b'As the coronavirus pandemic upends work and home life, women have carried an outsized share of the burden, more likely to lose a job and more likely to shoulder the load of closed schools and day care https://t.co/VrsbhABdgg';
nytimes;1268210903285190000;03.06.2020 16:00;b'As aid donations for Yemen fall short, food rations have been halved, payments to medical workers cut and hundreds of health care facilities will have to reduce services just as the coronavirus pandemic has surged https://t.co/ShZnfrHceq';
nytimes;1268205834154180000;03.06.2020 15:40;"b'In Opinion\n\n""The truth is that for the prime minister, Mr. Cummings is vital. Boris Johnson is a puffball of a politician who craves applause and approval,"" writes Jenni Russell. https://t.co/9eK2dxjNQn'";
nytimes;1268203961569470000;03.06.2020 15:32;b'Defense Secretary Mark Esper said he did not think active-duty troops were needed to quell protests for now, putting him at odds with President Trump.\nhttps://t.co/zCw3QGWmh1';
nytimes;1268200775148240000;03.06.2020 15:20;"b""What began as a protest over George Floyd's death in police custody in Minneapolis has grown into a nationwide movement across the United States, with diverse activists, tactics and goals https://t.co/JIWOQDsvHm""";
nytimes;1268199914321900000;03.06.2020 15:16;b'Researchers estimated that the loss of primary tropical forest in 2019 resulted in the release of more than 2 billion tons of carbon dioxide, or more than the emissions from all on-road vehicles in the U.S. in a typical year https://t.co/vAFq0prI4I https://t.co/FZIk7Iqp1o';
nytimes;1268199802204040000;03.06.2020 15:16;b'Fires in Bolivia were a major cause of what was a significant increase in deforestation last year. The country\xe2\x80\x99s primary forest loss of 720,000 acres was nearly double the total from 2018. The country now ranks 4th in deforestation globally. https://t.co/vAFq0prI4I https://t.co/X32NqccMf9';
nytimes;1268199189688830000;03.06.2020 15:13;b'Brazil, where deforestation of the Amazon through clear-cutting appears to be on the rise under the pro-development policies of President Jair Bolsonaro, was responsible for more than a third of the total global loss in 2019 https://t.co/vAFq0prI4I https://t.co/uMn8rS3kCQ';
nytimes;1268195804147260000;03.06.2020 15:00;b'After months of locked-down borders, countries are trying to work out how to bring back visitors without importing another burst of coronavirus infections https://t.co/vckev9wqrO';
nytimes;1268192987315530000;03.06.2020 14:49;"b'Minneapolis is ""a living laboratory on everything you shouldn\xe2\x80\x99t do when it comes to police use of force,"" said David Schultz, a professor in St. Paul who\'s studied local police tactics for decades. ""We have a pattern that goes back at least a generation."" https://t.co/KwqR3dPKBy'";
nytimes;1268192681068500000;03.06.2020 14:47;b'Breaking News: Prime Minister Boris Johnson pledged to admit nearly 3 million people into Britain from Hong Kong if China were to impose a new security law there. https://t.co/khMKiTcz49';
nytimes;1268192228633120000;03.06.2020 14:46;b'Fears that the Minneapolis police may have an uncontrollable problem appeared to prod state officials into action Tuesday. The state launched an investigation into whether the department \xe2\x80\x9cengaged in systemic discriminatory practices towards people of color\xe2\x80\x9d over the past decade.';
nytimes;1268192054108210000;03.06.2020 14:45;b'The Minneapolis data also shows that most use of force happens in areas where more black people live.\n\nBut while crime rates are higher there, black people are also subject to police force more often than white people in some mostly white neighborhoods. https://t.co/KwqR3dy9K0 https://t.co/o5O6LLaSSt';
nytimes;1268191847249300000;03.06.2020 14:44;b'There have been more than 2,600 civilian complaints against Minneapolis police officers since 2012. In only a dozen cases were they disciplined, according to Communities United Against Police Brutality, a local group.\n\nThe worst punishment was 40 hours of unpaid suspension.';
nytimes;1268191497226150000;03.06.2020 14:43;b'Pointing a gun at someone.\nPepper spray.\nNeck restraints.\n\nSince 2015, we found that when Minneapolis police use these kinds of force, about two-thirds of the time, the person subject to that force is black. https://t.co/KwqR3dy9K0 https://t.co/2HOJnE1kyi';
nytimes;1268191218305060000;03.06.2020 14:42;b'Those thousands of instances of police use of force disproportionately affect black people in Minneapolis, who make up less than 20% of the population. https://t.co/KwqR3dy9K0 https://t.co/h37MqAx0kq';
nytimes;1268191023152450000;03.06.2020 14:41;b'Use of force includes kicks, neck holds, punches, shoves, takedowns, Mace, Tasers and other tactics.\n\nSince 2015, Minneapolis police have documented using force about 11,500 times. For at least 6,650 of those acts \xe2\x80\x94 nearly 60% \xe2\x80\x94 the subject was black. https://t.co/h7QGI1HScK https://t.co/IvQQMkTHuR';
nytimes;1268190726522900000;03.06.2020 14:40;"b""For many black people in Minneapolis, seeing police use force like the kind that killed George Floyd is disturbingly common.\n\nOur analysis of the city's own figures shows why: City police use force against black people at 7 times the rate as white people. https://t.co/h7QGI1HScK""";
nytimes;1268190296279510000;03.06.2020 14:38;b'Fact Check: We analyzed the president\xe2\x80\x99s Twitter feed for a week. A third of his posts contained falsehoods or murky accusations, underscoring the challenge to Twitter\xe2\x80\x99s chief, Jack Dorsey, of policing him, writes Linda Qiu. https://t.co/5Qd1D2SZxw';
nytimes;1268187965311890000;03.06.2020 14:29;b'As the world watches demonstrations against racism and police violence unfold on television and social media, both the best and the worst of American law enforcement has been on display https://t.co/8WRz5jUnG4';
