Account;Tweet_Nr;Date_Time;Tweet;;;;;;;;
realDonaldTrump;1155297355203300000;28.07.2019 02:02;b'.@RepCummings \xe2\x80\x94 your district! https://t.co/JV4SF8ykCT';;;;;;;;
realDonaldTrump;1155294433497230000;28.07.2019 01:50;"b'.@RepCummings why don\xe2\x80\x99t you focus on your district!? https://t.co/F3Ej0Z21PZ'""";;;;;;;;
realDonaldTrump;1155240345585750000;27.07.2019 22:15;"b'NO COLLUSION NO OBSTRUCTION TOTAL EXONERATION. DEMOCRAT WITCH HUNT!'""";;;;;;;;
realDonaldTrump;1155235323938500000;27.07.2019 21:55;"b'We gave Nadler and his Trump hating Dems the complete Mueller Report (we didn\xe2\x80\x99t have to) and even Mueller himself but now that both were a total BUST they say it wasn\xe2\x80\x99t good enough. Nothing will ever be good enough for them. Witch Hunt!'""";;;;;;;;
realDonaldTrump;1155230324374340000;27.07.2019 21:35;"b'Elijah Cummings spends all of his time trying to hurt innocent people through \xe2\x80\x9cOversight.\xe2\x80\x9d He does NOTHING for his very poor very dangerous and very badly run district! Take a look.... #BlacksForTrump2020 https://t.co/seNVESZUht'""";;;;;;;;
realDonaldTrump;1155223906959140000;27.07.2019 21:10;"b'Democrats don\xe2\x80\x99t care about Border Security. They refuse to give the votes necessary to fix the Loopholes and Asylum. Would be so easy! They want Open Borders which means CRIMECRIMECRIME!'""";;;;;;;;
realDonaldTrump;1155219288191560000;27.07.2019 20:51;"b'Such a big victory of our Country! \xe2\x80\x9cSupreme Court approves Trump Administration plan to use Military Funds for the Wall.\xe2\x80\x9d @FoxNews  We will be fully reimbursed for this expenditure over time by other countries.'""";;;;;;;;
realDonaldTrump;1155212397382170000;27.07.2019 20:24;b'The Dems are now coming out of shock from the terrible Mueller performance and are starting to spin impeachment all over again. How sick &amp;;;;;;;;
realDonaldTrump;1155210027025790000;27.07.2019 20:15;b'The Democrats were trying mightily to revive the badly &amp;;;;;;;;
realDonaldTrump;1155205025121130000;27.07.2019 19:55;b'Consideration is being given to declaring ANTIFA the gutless Radical Left Wack Jobs who go around hitting (only non-fighters) people over the heads with baseball bats a major Organization of Terror (along with MS-13 &amp;;;;;;;;
realDonaldTrump;1155076476930330000;27.07.2019 11:24;b'Why is so much money sent to the Elijah Cummings district when it is considered the worst run and most dangerous anywhere in the United States. No human being would want to live there. Where is all this money going? How much is stolen? Investigate this corrupt mess immediately!';;;;;;;;
realDonaldTrump;1155073965880170000;27.07.2019 11:14;b'....As proven last week during a Congressional tour the Border is clean efficient &amp;;;;;;;;
realDonaldTrump;1155073964634510000;27.07.2019 11:14;b'Rep Elijah Cummings has been a brutal bully shouting and screaming at the great men &amp;;;;;;;;
realDonaldTrump;1154909622580440000;27.07.2019 00:21;b'https://t.co/9jgdUE5BF8';;;;;;;;
realDonaldTrump;1154883345546920000;26.07.2019 22:37;"b'Wow! Big VICTORY on the Wall. The United States Supreme Court overturns lower court injunction allows Southern Border Wall to proceed. Big WIN for Border Security and the Rule of Law!'""";;;;;;;;
realDonaldTrump;1154878670739300000;26.07.2019 22:18;b'https://t.co/nr9bDv3Ktq';;;;;;;;
realDonaldTrump;1154873893204710000;26.07.2019 21:59;b'\xe2\x80\x9c@DHSgov @DHSMcAleenan Puts Guatemalan Migrants on Fast Track Home\xe2\x80\x9d https://t.co/SrkbGqsqvv';;;;;;;;
realDonaldTrump;1154821023197470000;26.07.2019 18:29;b'The WTO is BROKEN when the world\xe2\x80\x99s RICHEST countries claim to be developing countries to avoid WTO rules and get special treatment. NO more!!! Today I directed the U.S. Trade Representative to take action so that countries stop CHEATING the system at the expense of the USA!';;;;;;;;
realDonaldTrump;1154817932540690000;26.07.2019 18:17;"b'Great morning at the Pentagon yesterday. Congratulations to our new Defense Secretary Mark @EsperDoD! https://t.co/zqtA4XytJA'""";;;;;;;;
realDonaldTrump;1154791664625600000;26.07.2019 16:32;"b'France just put a digital tax on our great American technology companies. If anybody taxes them it should be their home Country the USA. We will announce a substantial reciprocal action on Macron\xe2\x80\x99s foolishness shortly. I\xe2\x80\x99ve always said American wine is better than French wine!'""";;;;;;;;
realDonaldTrump;1154774656861250000;26.07.2019 15:25;"b'Apple will not be given Tariff waiver or relief for Mac Pro parts that are made in China. Make them in the USA no Tariffs!'""";;;;;;;;
realDonaldTrump;1154763413358370000;26.07.2019 14:40;b'Q2 GDP Up 2.1% Not bad considering we have the very heavy weight of the Federal Reserve anchor wrapped around our neck. Almost no inflation. USA is set to Zoom!';;;;;;;;
realDonaldTrump;1154753932259990000;26.07.2019 14:02;"b'There may or may not be National Security concerns with regard to Google and their relationship with China. If there is a problem we will find out about it. I sincerely hope there is not!!!'""";;;;;;;;
realDonaldTrump;1154752801504930000;26.07.2019 13:58;"b'....the fact that I have gone through a three year vicious Witch Hunt perpetrated by the Lamestream Media in Collusion with Crooked and the Democrat Party there can be NO WAY with the greatest Economy in U.S. history that I can be losing to the Sleepy One. KEEP AMERICA GREAT!'""";;;;;;;;
realDonaldTrump;1154752797637780000;26.07.2019 13:58;b'.@FoxNews is at it again. So different from what they used to be during the 2016 Primaries &amp;;;;;;;;
realDonaldTrump;1154708142866990000;26.07.2019 11:00;"b'\xe2\x80\x9cTaken for Granted\xe2\x80\x9d a wonderful new book by Gianno Caldwell on how Conservatism can win back the Americans that Liberalism failed has my full Endorsement!'""";;;;;;;;
realDonaldTrump;1154701992280900000;26.07.2019 10:36;b'\xe2\x80\x9cIntelligence Community disappointed Mueller didn\xe2\x80\x99t investigate the Steele Dossier.\xe2\x80\x9d @TuckerCarlson @FoxNews ...And plenty of other things!';;;;;;;;
realDonaldTrump;1154533077986600000;25.07.2019 23:25;b'I am pleased to announce the House has passed our budget deal 284-149. Great for our Military and our Vets. A big thank you!';;;;;;;;
realDonaldTrump;1154502673514680000;25.07.2019 21:24;b'Give A$AP Rocky his FREEDOM. We do so much for Sweden but it doesn\xe2\x80\x99t seem to work the other way around. Sweden should focus on its real crime problem! #FreeRocky';;;;;;;;
realDonaldTrump;1154501344323080000;25.07.2019 21:19;"b'Very disappointed in Prime Minister Stefan L\xc3\xb6fven for being unable to act. Sweden has let our African American Community down in the United States. I watched the tapes of A$AP Rocky and he was being followed and harassed by troublemakers. Treat Americans fairly! #FreeRocky'""";;;;;;;;
realDonaldTrump;1154452163470480000;25.07.2019 18:03;"b'...What took place was completely unacceptable and will not be tolerated. Bill de Blasio should act immediately!'""";;;;;;;;
realDonaldTrump;1154452162199600000;25.07.2019 18:03;b'We love our Law Enforcement Officers all around this great Country. What took place in NYC with water being tossed on NYPD officers was a total disgrace. It is time for @NYCMayor @BilldeBlasio to STAND UP for those who protect our lives and serve us all so well...';;;;;;;;
realDonaldTrump;1154437212118960000;25.07.2019 17:04;"b'Beautiful Welcome Ceremony at the Pentagon this morning for our new Secretary of Defense Mark @EsperDoD! https://t.co/qYDkjmqnOd'""";;;;;;;;
realDonaldTrump;1154375992938540000;25.07.2019 13:00;b'House Republicans should support the TWO YEAR BUDGET AGREEMENT which greatly helps our Military and our Vets. I am totally with you!';;;;;;;;
realDonaldTrump;1154370553911870000;25.07.2019 12:39;b'Mark Levin on @foxandfriends now! Great guy.';;;;;;;;
realDonaldTrump;1154370118215970000;25.07.2019 12:37;b'Mark Levin will be on @foxandfriends now! Great guy.';;;;;;;;
realDonaldTrump;1154362522830610000;25.07.2019 12:07;"b'President Trump\xe2\x80\x99s Approval Rating on Economy is at 52% a 4 point jump. Fox Poll @foxandfriends  Shouldn\xe2\x80\x99t this be at 100%? Best stock market economy and unemployment numbers ever! Most people working within U.S. ever! Low interest rates very low inflation! Country doing great!'""";;;;;;;;
realDonaldTrump;1154359332252860000;25.07.2019 11:54;b'Fox Poll say best Economy in DECADES!';;;;;;;;
realDonaldTrump;1154347115063250000;25.07.2019 11:06;b'...impeachment you have a Party of one. It\xe2\x80\x99s over.\xe2\x80\x9d @kilmeade  \xe2\x80\x9cNancy said Jerry please sit down. Very bad idea. We discovered that after putting so much time &amp;;;;;;;;
realDonaldTrump;1154347111145590000;25.07.2019 11:06;"b'\xe2\x80\x9cYesterday changed everything it really did clear the President. He wins.\xe2\x80\x9d @ainsleyearhardt  \xe2\x80\x9cIt changed everything in favor of the President who said all along this investigation is rooted in nothing. Mueller was exposed as being best friends with Comey. Today you say.....'""";;;;;;;;
realDonaldTrump;1154217574714010000;25.07.2019 02:31;"b'Appreciate it @LindseyGrahamSC thank you! https://t.co/cGugEIXNOD'""";;;;;;;;
realDonaldTrump;1154215255817510000;25.07.2019 02:22;b'Thank you @MarkLevinShow! https://t.co/j4Y4kjrmdf';;;;;;;;
realDonaldTrump;1154214345259250000;25.07.2019 02:18;b'.@JaySekulow and @RudyGiuliani on @SeanHannity moments ago... https://t.co/Ecz4K3sOwh';;;;;;;;
realDonaldTrump;1154212147955730000;25.07.2019 02:09;"b'""""THE WITCH HUNT IS OVER!"""" @SeanHannity https://t.co/OUoIm4onJt'""";;;;;;;;
realDonaldTrump;1154211226081250000;25.07.2019 02:06;b'Great job @ChrisPlanteShow! https://t.co/ouTaP7WdFn';;;;;;;;
realDonaldTrump;1154208645565100000;25.07.2019 01:55;b'Thank you @TuckerCarlson @KimStrassel! https://t.co/kw9oGcRzrt';;;;;;;;
realDonaldTrump;1154194140357430000;25.07.2019 00:58;b'Thank you Rep. @DevinNunes! https://t.co/sifmkN7HDz';;;;;;;;
realDonaldTrump;1154192781583290000;25.07.2019 00:52;b'Thank you Rep. @Jim_Jordan! https://t.co/w9tF8xur44';;;;;;;;
realDonaldTrump;1154191685972370000;25.07.2019 00:48;b'Thank you @RepDougCollins! https://t.co/Lwc2ns2mQt';;;;;;;;
realDonaldTrump;1154190198990880000;25.07.2019 00:42;b'Thank you @GOPLeader McCarthy! https://t.co/0N4AeoRWK9';;;;;;;;
realDonaldTrump;1154172696655250000;24.07.2019 23:33;b'https://t.co/q5tjNpEzH0';;;;;;;;
realDonaldTrump;1154160788329960000;24.07.2019 22:45;b'\xe2\x80\x9cThe Media\xe2\x80\x99s Mueller Meltdown\xe2\x80\x9d @JesseBWatters https://t.co/EXdlk45ovU';;;;;;;;
realDonaldTrump;1154154948747280000;24.07.2019 22:22;b'The Democrats lost so BIG today. Their Party is in shambles right now...https://t.co/WDnGSOFzZU';;;;;;;;
realDonaldTrump;1154153881829590000;24.07.2019 22:18;b'The Democrats had nothing...\nhttps://t.co/VUIMndS4lZ';;;;;;;;
realDonaldTrump;1154147298684870000;24.07.2019 21:52;b'https://t.co/yoWCQLM8Ad';;;;;;;;
realDonaldTrump;1154145507016680000;24.07.2019 21:45;b'\xe2\x80\x9cImpeachment\xe2\x80\x99s over!\xe2\x80\x9d\n@TerryMoran @ABCPolitics https://t.co/8J9ixCSnZC';;;;;;;;
realDonaldTrump;1154142630487490000;24.07.2019 21:33;b'Even Michael Moore agrees that the Dems and Mueller blew it! https://t.co/ZFPb50vi4v';;;;;;;;
realDonaldTrump;1154141457743310000;24.07.2019 21:29;b'\xe2\x80\x9cThe kind of questions the White House Correspondents were asking is almost like they didn\xe2\x80\x99t see what went on at the hearings!\xe2\x80\x9d @JesseBWatters  The hearings were a disaster for Robert Mueller &amp;;;;;;;;
realDonaldTrump;1154112475002030000;24.07.2019 19:33;b'TRUTH IS A FORCE OF NATURE!';;;;;;;;
realDonaldTrump;1154092988521430000;24.07.2019 18:16;b'https://t.co/tNxUyfQIgD';;;;;;;;
realDonaldTrump;1154091059846220000;24.07.2019 18:08;b'https://t.co/wiOTBHQYt6';;;;;;;;
realDonaldTrump;1154074799867600000;24.07.2019 17:04;"b'I would like to thank the Democrats for holding this morning\xe2\x80\x99s hearing. Now after 3 hours Robert Mueller has to subject himself to #ShiftySchiff - an Embarrassment to our Country!'""";;;;;;;;
realDonaldTrump;1154041338653890000;24.07.2019 14:51;"b'\xe2\x80\x9cMueller was asked whether or not the investigation was impeded in any way and he said no.\xe2\x80\x9d In other words there was NO OBSTRUCTION. @KatiePavlich @FoxNews'""";;;;;;;;
realDonaldTrump;1154031296835920000;24.07.2019 14:11;b'\xe2\x80\x9cThis has been a disaster for the Democrats and a disaster for the reputation of Robert Mueller.\xe2\x80\x9d Chris Wallace @FoxNews';;;;;;;;
realDonaldTrump;1154003031312260000;24.07.2019 12:18;"b'....interview including the Vice President of the United States!'""";;;;;;;;
realDonaldTrump;1154003030267890000;24.07.2019 12:18;b'It has been reported that Robert Mueller is saying that he did not apply and interview for the job of FBI Director (and get turned down) the day before he was wrongfully appointed Special Counsel. Hope he doesn\xe2\x80\x99t say that under oath in that we have numerous witnesses to the...';;;;;;;;
realDonaldTrump;1154000946046950000;24.07.2019 12:10;b'KEEP AMERICA GREAT!';;;;;;;;
realDonaldTrump;1153997249497770000;24.07.2019 11:55;"b'NO COLLUSION NO OBSTRUCTION!'""";;;;;;;;
realDonaldTrump;1153994026099630000;24.07.2019 11:43;"b'So why didn\xe2\x80\x99t the highly conflicted Robert Mueller investigate how and why Crooked Hillary Clinton deleted and acid washed 33000 Emails immediately AFTER getting a SUBPOENA from the United States Congress? She must have GREAT lawyers!'""";;;;;;;;
realDonaldTrump;1153992334054440000;24.07.2019 11:36;b'Why didn\xe2\x80\x99t Robert Mueller &amp;;;;;;;;
realDonaldTrump;1153984090712010000;24.07.2019 11:03;"b'It was NEVER agreed that Robert Mueller could use one of his many Democrat Never Trumper lawyers to sit next to him and help him with his answers. This was specifically NOT agreed to and I would NEVER have agreed to it. The Greatest Witch Hunt in U.S. history by far!'""";;;;;;;;
realDonaldTrump;1153980875488540000;24.07.2019 10:50;"b'So Democrats and others can illegally fabricate a crime try pinning it on a very innocent President and when he fights back against this illegal and treasonous attack on our Country they call It Obstruction? Wrong! Why didn\xe2\x80\x99t Robert Mueller investigate the investigators?'""";;;;;;;;
realDonaldTrump;1153854621783400000;24.07.2019 02:29;b'So Robert Mueller has now asked for his long time Never Trumper lawyer to sit beside him and help with answers. What\xe2\x80\x99s this all about? His lawyer represented the \xe2\x80\x9cbasement server guy\xe2\x80\x9d who got off free in the Crooked Hillary case. This should NOT be allowed. Rigged Witch Hunt!';;;;;;;;
realDonaldTrump;1153821772388520000;24.07.2019 00:18;"b'The young leaders here today (@TPUSA) are part of a movement unlike anything in the history of our nation. It is a movement about reclaiming YOUR future rebuilding YOUR Country restoring YOUR destiny and renewing the values that are the true source of American GREATNESS! https://t.co/unURpLS8Lc'""";;;;;;;;
realDonaldTrump;1153815117164750000;23.07.2019 23:52;"b'Congratulations to our new Secretary of Defense Mark @EsperDoD! https://t.co/aT3D1ZX5KK'""";;;;;;;;
realDonaldTrump;1153813606678450000;23.07.2019 23:46;"b'Oh well we still have the great @seanhannity who I hear has a really strong show tonight. 9:00 P.M.'""";;;;;;;;
realDonaldTrump;1153812859517710000;23.07.2019 23:43;b'THANK YOU @TPUSA! #MAGA https://t.co/1eqR2Im8dQ';;;;;;;;
realDonaldTrump;1153812826915400000;23.07.2019 23:43;b'Just watched Rep. Eric Swalwell be asked endless softball questions by @marthamaccallum on @FoxNews about the phony Witch Hunt. He was just forced out of the Democrat Presidential Primary because he polled at ZERO. Fox sure ain\xe2\x80\x99t what it used to be. Too bad!';;;;;;;;
realDonaldTrump;1153810108654030000;23.07.2019 23:32;"b'Just got back only to hear of a last minute change allowing a Never Trumper attorney to help Robert Mueller with his testimony before Congress tomorrow. What a disgrace to our system. Never heard of this before. VERY UNFAIR SHOULD NOT BE ALLOWED. A rigged Witch Hunt!'""";;;;;;;;
realDonaldTrump;1153795327310220000;23.07.2019 22:33;"b'Budget Deal gives great victories to our Military and Vets keeps out Democrat poison pill riders. Republicans and Democrats in Congress need to act ASAP and support this deal.'""";;;;;;;;
realDonaldTrump;1153737355188190000;23.07.2019 18:43;"b'....I got to know him over his many years as Chairman of the Police Athletic League for which he devoted so much time and energy. Bob Morgenthau a legend will be greatly missed!'""";;;;;;;;
realDonaldTrump;1153737353648880000;23.07.2019 18:43;"b'I was saddened to learn of the recent passing of Bob Morgenthau a truly great man! Bob served as a Naval Officer in World War II was an extraordinary US Attorney Manhattan District Attorney and always a warrior for our Country that he loved so dearly....'""";;;;;;;;
realDonaldTrump;1153667789149920000;23.07.2019 14:06;b'Leaving for Turning Point USA. Will be speaking to some of the greatest and smartest young people on the planet. See you there!';;;;;;;;
realDonaldTrump;1153667150458080000;23.07.2019 14:04;"b'When an old Wall at the Southern Border that is crumbling and falling over built in an important section to keep out problems is replaced with a brand new 30 foot high steel and concrete Wall the Media says no new Wall has been built. Fake News! Building lots of Wall!'""";;;;;;;;
realDonaldTrump;1153648770883700000;23.07.2019 12:51;b'In 2016 I almost won Minnesota. In 2020 because of America hating anti-Semite Rep. Omar &amp;;;;;;;;
realDonaldTrump;1153641907781870000;23.07.2019 12:23;"b'....Tariffs Remittance Fees or all of the above. Guatemala has not been good. Big U.S. taxpayer dollars going to them was cut off by me 9 months ago.'""";;;;;;;;
realDonaldTrump;1153641906699680000;23.07.2019 12:23;"b'Guatemala which has been forming Caravans and sending large numbers of people some with criminal records to the United States has decided to break the deal they had with us on signing a necessary Safe Third Agreement. We were ready to go. Now we are looking at the \xe2\x80\x9cBAN\xe2\x80\x9d....'""";;;;;;;;
realDonaldTrump;1153634372442100000;23.07.2019 11:54;"b'Farmers are starting to do great again after 15 years of a downward spiral. The 16 Billion Dollar China \xe2\x80\x9creplacement\xe2\x80\x9d money didn\xe2\x80\x99t exactly hurt!'""";;;;;;;;
realDonaldTrump;1153631633255350000;23.07.2019 11:43;b'KEEP AMERICA GREAT!';;;;;;;;
realDonaldTrump;1153628242529720000;23.07.2019 11:29;b'Congratulations to Boris Johnson on becoming the new Prime Minister of the United Kingdom. He will be great!';;;;;;;;
realDonaldTrump;1153627261058390000;23.07.2019 11:25;"b'....Best and Newest Military (almost totally rebuilt from the depleted military I took over) in History Best V.A. in History (Choice) and MUCH MUCH MORE. Gee let\xe2\x80\x99s impeach the President. The \xe2\x80\x9cSquad\xe2\x80\x9d (AOC Plus 3) and other Dems suffer from Trump Derangement Syndrome. Crazy!'""";;;;;;;;
realDonaldTrump;1153627260307610000;23.07.2019 11:25;"b'Newest Poll: Only 11% in favor of starting ridiculous impeachment hearings. Well let\xe2\x80\x99s see: We have the Best Economy in History the Best Employment Numbers in History Most People Working in History Highest Stock Market in History Biggest Tax and Regulation Cuts in History..'""";;;;;;;;
realDonaldTrump;1153494667574630000;23.07.2019 02:38;"b'\xe2\x80\x9cI completely read the entire Mueller Report and do you know what I concluded after reading both Volume 1 and Volume 2? There is no there there. NO THERE THERE! We completely wasted everybody\xe2\x80\x99s time and taxpayer\xe2\x80\x99s money.\xe2\x80\x9d @trish_regan'""";;;;;;;;
realDonaldTrump;1153444627573280000;22.07.2019 23:20;b'https://t.co/GLiV8RGsNj';;;;;;;;
realDonaldTrump;1153443827946020000;22.07.2019 23:16;"b'When we rip down and totally replace a badly broken and dilapidated Barrier on the Southern Border something which cannot do the job the Fake News Media gives us zero credit for building a new Wall. We have replaced many miles of old Barrier with powerful new Walls!'""";;;;;;;;
realDonaldTrump;1153420655314000000;22.07.2019 21:44;b'....This was a real compromise in order to give another big victory to our Great Military and Vets!';;;;;;;;
realDonaldTrump;1153420653938260000;22.07.2019 21:44;"b'I am pleased to announce that a deal has been struck with Senate Majority Leader Mitch McConnell Senate Minority Leader Chuck Schumer Speaker of the House Nancy Pelosi and House Minority Leader Kevin McCarthy - on a two-year Budget and Debt Ceiling with no poison pills....'""";;;;;;;;
realDonaldTrump;1153315875476460000;22.07.2019 14:48;"b'The \xe2\x80\x9cSquad\xe2\x80\x9d is a very Racist group of troublemakers who are young inexperienced and not very smart. They are pulling the once great Democrat Party far left and were against humanitarian aid at the Border...And are now against ICE and Homeland Security. So bad for our Country!'""";;;;;;;;
realDonaldTrump;1153311945698740000;22.07.2019 14:32;b'Going with First Lady to pay our respects to Justice Stevens. Leaving now!';;;;;;;;
realDonaldTrump;1153290669424800000;22.07.2019 13:08;"b'The Report of Iran capturing CIA spies is totally false. Zero truth. Just more lies and propaganda (like their shot down drone) put out by a Religious Regime that is Badly Failing and has no idea what to do. Their Economy is dead and will get much worse. Iran is a total mess!'""";;;;;;;;
realDonaldTrump;1153286989824880000;22.07.2019 12:53;"b'....But the questions should be asked why were all of Clinton\xe2\x80\x99s people given immunity and why were the text messages of Peter S and his lover Lisa Page deleted and destroyed right after they left Mueller and after we requested them(this is Illegal)?'""";;;;;;;;
realDonaldTrump;1153286989053070000;22.07.2019 12:53;"b'Highly conflicted Robert Mueller should not be given another bite at the apple. In the end it will be bad for him and the phony Democrats in Congress who have done nothing but waste time on this ridiculous Witch Hunt. Result of the Mueller Report NO COLLUSION NO OBSTRUCTION!...'""";;;;;;;;
realDonaldTrump;1153283267572850000;22.07.2019 12:38;b'Fake News Equals the Enemy of the People!';;;;;;;;
realDonaldTrump;1153282896549030000;22.07.2019 12:37;b'The Mainstream Media is out of control. They constantly lie and cheat in order to get their Radical Left Democrat views out their for all to see. It has never been this bad. They have gone bonkers &amp;;;;;;;;
realDonaldTrump;1153281480073900000;22.07.2019 12:31;b'....except for those stated by me &amp;;;;;;;;
realDonaldTrump;1153281479184650000;22.07.2019 12:31;"b'The Amazon Washington Post front page story yesterday was total Fake News. They said \xe2\x80\x9cAdvisors wrote new talking points and handed him reams of opposition research on the four Congresswomen.\xe2\x80\x9d Now really does that sound like me? What advisors there were no talking points....'""";;;;;;;;
realDonaldTrump;1153274794579760000;22.07.2019 12:05;b'It is far more costly for the Federal Reserve to cut deeper if the economy actually does in the future turn down! Very inexpensive in fact productive  to move now. The Fed raised &amp;;;;;;;;
realDonaldTrump;1153274075155950000;22.07.2019 12:02;b'....as we have done it could have been soooo much better. Interest rate costs should have been much lower &amp;;;;;;;;
realDonaldTrump;1153274069028080000;22.07.2019 12:02;"b'With almost no inflation our Country is needlessly being forced to pay a MUCH higher interest rate than other countries only because of a very misguided Federal Reserve. In addition Quantitative Tightening is continuing making it harder for our Country to compete. As good.....'""";;;;;;;;
realDonaldTrump;1153136335584200000;22.07.2019 02:55;b'https://t.co/1DVvqFQxRK';;;;;;;;
realDonaldTrump;1153136333994580000;22.07.2019 02:55;"b'Thank you very much for revealing the incredible facts which the Fake News Media will never do! @SteveHiltonx @NextRevFNC https://t.co/SgRnbsh5pT'""";;;;;;;;
realDonaldTrump;1153134339867250000;22.07.2019 02:47;b'https://t.co/2lPjfxOKq3';;;;;;;;
realDonaldTrump;1153126580652310000;22.07.2019 02:16;b'....Based on the comments made by Senator Schumer he must have seen how dangerous &amp;;;;;;;;
realDonaldTrump;1153126579641490000;22.07.2019 02:16;"b'Senator Chuck Schumer has finally gone to the Southern Border with some Democrat Senators. This is a GREAT thing! Nearby he missed a large group of Illegal Immigrants trying to enter the USA illegally. They wildly  rushed Border Patrol. Some Agents were badly injured....'""";;;;;;;;
realDonaldTrump;1153040324241080000;21.07.2019 20:33;"b'....Most importantly you have led Israel with a commitment to the values of democracy freedom and equal opportunity that both our nations cherish and share!'""";;;;;;;;
realDonaldTrump;1153040319866460000;21.07.2019 20:33;"b'Congratulations to Bibi @Netanyahu on becoming the longest serving PM in the history of Israel. Under your leadership Israel has become a technology powerhouse and a world class economy....'""";;;;;;;;
realDonaldTrump;1152912995938440000;21.07.2019 12:07;b'I don\xe2\x80\x99t believe the four Congresswomen are capable of loving our Country. They should apologize to America (and Israel) for the horrible (hateful) things they have said. They are destroying the Democrat Party but are weak &amp;;;;;;;;
realDonaldTrump;1152911185441900000;21.07.2019 12:00;b'MAKE AMERICA GREAT AGAIN!';;;;;;;;
realDonaldTrump;1152910967220690000;21.07.2019 11:59;b'Presidential Harassment!';;;;;;;;
realDonaldTrump;1152910721199590000;21.07.2019 11:58;"b'The Washington Post Story about my speech in North Carolina and tweet with its phony sources who do not exist is Fake News. The only thing people were talking about is the record setting crowd and the tremendous enthusiasm far greater than the Democrats. You\xe2\x80\x99ll see in 2020!'""";;;;;;;;
realDonaldTrump;1152899604473660000;21.07.2019 11:14;"b'Big progress at the Border but Dems in Congress must change the Immigration Laws for all to be good! End the Loopholes and much more.'""";;;;;;;;
realDonaldTrump;1152894521463750000;21.07.2019 10:54;"b'The Great State of West Virginia is producing record setting numbers and doing really well. When I became President it was practically shut down and closed for business. Not anymore!'""";;;;;;;;
realDonaldTrump;1152891090544070000;21.07.2019 10:40;"b'I will help Angel Mom (and great woman) Mary Ann Mendoza with Twitter. I know Mary Ann from the beginning and she should never be silenced. She is a winner who has lost so much her child. Twitter if you\xe2\x80\x99re watching please do what you have to do NOW!  @foxandfriends'""";;;;;;;;
realDonaldTrump;1152713896303710000;20.07.2019 22:56;"b'Economic numbers reach an all time high the best in our Country\xe2\x80\x99s history. Great to be a part of something so good for so many!'""";;;;;;;;
realDonaldTrump;1152579779297750000;20.07.2019 14:03;b'https://t.co/aG45A3Ugnp';;;;;;;;
realDonaldTrump;1152577021668720000;20.07.2019 13:52;"b'....Our teams will be talking further and we agreed to speak again in the next 48 hours!'""";;;;;;;;
realDonaldTrump;1152577020594910000;20.07.2019 13:52;"b'Just had a very good call with @SwedishPM Stefan L\xc3\xb6fven who assured me that American citizen A$AP Rocky will be treated fairly. Likewise I assured him that A$AP was not a flight risk and offered to personally vouch for his bail or an alternative....'""";;;;;;;;
realDonaldTrump;1152538139153560000;20.07.2019 11:18;b'You can add 10% or 15% to this number. Economy doing better than EVER before! https://t.co/o59vI5tzXn';;;;;;;;
realDonaldTrump;1152536577953930000;20.07.2019 11:11;b'Thank you Bill. Very nice! https://t.co/hTnGiOh6T1';;;;;;;;
realDonaldTrump;1152532958487740000;20.07.2019 10:57;"b'As you can see I did nothing to lead people on nor was I particularly happy with their chant. Just a very big and patriotic crowd. They love the USA! https://t.co/6IVKEffNnq'""";;;;;;;;
realDonaldTrump;1152528914482380000;20.07.2019 10:41;"b'With the incompetent Mayor of London you will never have safe streets! https://t.co/pJqL1NjyvA'""";;;;;;;;
realDonaldTrump;1152307567634390000;19.07.2019 20:01;b'Just spoke to @KanyeWest about his friend A$AP Rocky\xe2\x80\x99s incarceration. I will be calling the very talented Prime Minister of Sweden to see what we can do about helping A$AP Rocky. So many people would like to see this quickly resolved!';;;;;;;;
realDonaldTrump;1152228353040010000;19.07.2019 14:47;b'Thank you! #MAGA2020 https://t.co/6G2TinCpWT';;;;;;;;
realDonaldTrump;1152212059263810000;19.07.2019 13:42;b'....Fed: There is almost no inflation!';;;;;;;;
realDonaldTrump;1152211072851610000;19.07.2019 13:38;"b'....but it is no thanks to the Federal Reserve. Had they not acted so fast and \xe2\x80\x9cso much\xe2\x80\x9d we would be doing even better than we are doing right now. This is our chance to build unparalleled wealth and success for the U.S. GROWTH which would greatly reduce % debt. Don\xe2\x80\x99t blow it!'""";;;;;;;;
realDonaldTrump;1152211071350050000;19.07.2019 13:38;b'I like New York Fed President John Williams first statement much better than his second. His first statement is 100% correct in that the Fed \xe2\x80\x9craised\xe2\x80\x9d far too fast &amp;;;;;;;;
realDonaldTrump;1152197164883430000;19.07.2019 12:43;"b'Because of the faulty thought process we have going for us at the Federal Reserve we pay much higher interest rates than countries that are no match for us economically. In other words our interest costs are much higher than other countries when they should be lower. Correct!'""";;;;;;;;
realDonaldTrump;1152195096517000000;19.07.2019 12:34;b'....Governor of the State did a good  job. That may be true but she could not have done it without the tremendous economic success of our Country &amp;;;;;;;;
realDonaldTrump;1152195095430650000;19.07.2019 12:34;"b'....he could not have been nicer or more respectful to your favorite President me. Then I saw the column he wrote \xe2\x80\x9cTrump Will Be Re-elected Won\xe2\x80\x99t He?\xe2\x80\x9d He called me a Racist which I am not and said Rhode Island went from economically bad to great in 5 years because the.....'""";;;;;;;;
